ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ckdfbicun000t3h5sg5a27kyo,ckdevkwmlkvle0aow29i2ah9t,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F92524e91-81f3-7724-2cc9-f859f1059a7f-csm_Watermelon_Dfea_b52d120fdb.jpg?Expires=1598394638215&KeyName=labelbox-assets-key-1&Signature=Nn1mp-FPNzNXg_mY1r-hPZmmUGc,"{""objects"":[{""featureId"":""ckdfbid6d210q0y424dc8d5jl"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":136,""left"":268,""height"":74,""width"":68},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfbid6d210q0y424dc8d5jl?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",achintya_s@outlook.com,Rotten Detection,1596507779000,1596507936000,11.515,csm_Watermelon_Dfea_b52d120fdb.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbicun000t3h5sg5a27kyo
ckdfbiem2000u3h5s3wmcdh1k,ckdevkwmykwdu0aow2jopf3bc,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2Fe08278f7-9f3e-28a2-6c05-b3964894eb92-image19(2).jpeg?Expires=1598394638215&KeyName=labelbox-assets-key-1&Signature=DO3---UXoHggYplIdPNODfJjcfU,{},achintya_s@outlook.com,Rotten Detection,1596507781000,1596507781000,1.928,image19(2).jpeg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbiem2000u3h5s3wmcdh1k
ckdfbifro000v3h5sn9omisx3,ckdevkwn0kwhe0aow5b9qgij5,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F3a699d29-eb54-261e-ee0d-4a19d10b8192-images0(1).jpg?Expires=1598394638216&KeyName=labelbox-assets-key-1&Signature=1qwd59pJNXJc2zZle_o-rMAANxA,{},achintya_s@outlook.com,Rotten Detection,1596507783000,1596507783000,1.079,images0(1).jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbifro000v3h5sn9omisx3
ckdfbigtm000w3h5scn818xlv,ckdevkwn1kwky0aow98hw1o83,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F62301c71-5869-1fc7-7085-5a2f616247da-images8(2).jpg?Expires=1598394638216&KeyName=labelbox-assets-key-1&Signature=wPbb-JaQ2ZenmV7K7IfCxqBQil0,{},achintya_s@outlook.com,Rotten Detection,1596507784000,1596507784000,1.012,images8(2).jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbigtm000w3h5scn818xlv
ckdfbiho9000x3h5s6m0ahrbk,ckdevkwn3kwoi0aowheel5dv0,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2Fa5e38971-a6f1-3830-98a6-1a7692927ca6-images27(1).jpg?Expires=1598394638216&KeyName=labelbox-assets-key-1&Signature=U77Oa1Pfx03DBY6xQXmkC96TNUU,{},achintya_s@outlook.com,Rotten Detection,1596507785000,1596507785000,0.786,images27(1).jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbiho9000x3h5s6m0ahrbk
ckdfbiipd000y3h5srmkoqs4u,ckdevkwn6kws20aow2vohayvg,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F6a1c89dc-6049-5f6b-0f9f-d20eeed3e0f6-images95.jpg?Expires=1598394638217&KeyName=labelbox-assets-key-1&Signature=9ZPD8-aixQ0iIoTGDoJG_p_yUng,{},achintya_s@outlook.com,Rotten Detection,1596507787000,1596507787000,1.004,images95.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbiipd000y3h5srmkoqs4u
ckdfbijr5000z3h5sog6k2r2a,ckdevkwn6kwse0aowd64d100k,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2Febb0006f-3cd7-987b-24c3-d07074b469c6-images99.jpg?Expires=1598394638217&KeyName=labelbox-assets-key-1&Signature=gglrCZrVi0HrHEnDVV2gbvtjnJ4,{},achintya_s@outlook.com,Rotten Detection,1596507788000,1596507788000,1.065,images99.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbijr5000z3h5sog6k2r2a
ckdfbikpz00103h5s8vw4dflw,ckdevkwn8kwvy0aow9plsc7hw,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F63dc1f01-4389-a5f6-c58b-27bb404b9dfe-Oranges_D.jpg?Expires=1598394638217&KeyName=labelbox-assets-key-1&Signature=QYDCVOBfIIAXD9mlicNGObh6pVc,{},achintya_s@outlook.com,Rotten Detection,1596507789000,1596507789000,0.903,Oranges_D.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbikpz00103h5s8vw4dflw
ckdfbilkz000b3h5sfyijhpac,ckdevkwmvkw6q0aowgj9x94sb,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F3e759f5a-9b0c-5a18-f0e0-6466ba690764-image10(6).jpeg?Expires=1598394638218&KeyName=labelbox-assets-key-1&Signature=sVEMw7f1qt8jGqx8OidVboF7kPY,"{""objects"":[{""featureId"":""ckdfbiex205v30y5adep05lic"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":116,""left"":58,""height"":65,""width"":70},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfbiex205v30y5adep05lic?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfbig3401mn0y6r5wra3bhd"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":131,""left"":114,""height"":56,""width"":73},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfbig3401mn0y6r5wra3bhd?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfbihtx009q0z6m2oa2axto"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":36,""left"":73,""height"":61,""width"":69},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfbihtx009q0z6m2oa2axto?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfbij4n00at0y3t8r2x8mm3"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":26,""left"":135,""height"":64,""width"":65},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfbij4n00at0y3t8r2x8mm3?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfbikl121160y42gxo009bj"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":109,""left"":153,""height"":62,""width"":70},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfbikl121160y42gxo009bj?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",richard@ai-camp.org,Rotten Detection,1596507789000,1596507936000,6.726,image10(6).jpeg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbilkz000b3h5sfyijhpac
ckdfbilpe00113h5s1d74hlbj,ckdevkwmlkvlq0aowga3b82p2,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2Fd605da4a-bac8-7307-17f8-bdbc6c938ee1-D1062_52_792_1200.jpg?Expires=1598394638218&KeyName=labelbox-assets-key-1&Signature=uJKr7BefDCejax_hx4lbY4dMZLg,{},achintya_s@outlook.com,Rotten Detection,1596507790000,1596507790000,0.967,D1062_52_792_1200.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbilpe00113h5s1d74hlbj
ckdfbimlb00123h5spdcssipb,ckdevkwmmkvpa0aow8g5278cz,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F311e80c7-0d8d-6be5-34de-0eca6bb1d6ee-fresh-banana-500x500.jpg?Expires=1598394638218&KeyName=labelbox-assets-key-1&Signature=u1qo5yd3GQXcbOd2iwDuXpyZnDw,{},achintya_s@outlook.com,Rotten Detection,1596507792000,1596507792000,0.877,fresh-banana-500x500.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbimlb00123h5spdcssipb
ckdfbiv0z00133h5sf4x30r0n,ckdevkwmpkvsu0aow57phfz2s,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F9e1651e4-e439-9172-2e24-58b79221919a-Fresh-Navel-Oranges-for-Sale.jpg?Expires=1598394638219&KeyName=labelbox-assets-key-1&Signature=165Qbm4OWwtZjciSaDDTHlPpPdk,"{""objects"":[{""featureId"":""ckdfbisgr00bj0y3t1n4bhlpw"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":222,""left"":295,""height"":228,""width"":249},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfbisgr00bj0y3t1n4bhlpw?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfbiv9k01080y4vaip44c3l"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":47,""left"":82,""height"":206,""width"":233},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfbiv9k01080y4vaip44c3l?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",achintya_s@outlook.com,Rotten Detection,1596507803000,1596507937000,10.652,Fresh-Navel-Oranges-for-Sale.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbiv0z00133h5sf4x30r0n
ckdfbiwwn00143h5s1s8kk4zo,ckdevkwmqkvwe0aow2vtaed5h,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F1ceb5020-424a-2896-9595-48f5865408b2-Grapes_Ivory-200x250.jpg?Expires=1598394638220&KeyName=labelbox-assets-key-1&Signature=AeHQdiZqlOejSsNSm0Y5Ncvh9W0,{},achintya_s@outlook.com,Rotten Detection,1596507805000,1596507806000,2.043,Grapes_Ivory-200x250.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbiwwn00143h5s1s8kk4zo
ckdfbiy0700153h5s8ofvys94,ckdevkwmskvzy0aow30fx1adi,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F7ecc3f76-03e3-2a00-4ff7-dad87945906a-image0(4).jpeg?Expires=1598394638221&KeyName=labelbox-assets-key-1&Signature=94qVeRR7NitNYQeo-M5cFBa_Yic,{},achintya_s@outlook.com,Rotten Detection,1596507806000,1596507806000,1.137,image0(4).jpeg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbiy0700153h5s8ofvys94
ckdfbj01z000c3h5svcuabou1,ckdevkwmwkwaa0aow6kxdhh69,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F3c681f75-5120-e4bd-f6e7-e3eb1caf275c-image15(2).jpeg?Expires=1598394638221&KeyName=labelbox-assets-key-1&Signature=ARTRnRAFO4oN_7JUzKoWIqRG4mo,"{""objects"":[{""featureId"":""ckdfbip6a00zq0y4v42v6e5ko"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":34,""left"":142,""height"":118,""width"":118},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfbip6a00zq0y4v42v6e5ko?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfbir6h00aa0z6mex6h54ym"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":1,""left"":43,""height"":103,""width"":124},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfbir6h00aa0z6mex6h54ym?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfbistx05vw0y5a67xodtde"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":86,""left"":34,""height"":73,""width"":111},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfbistx05vw0y5a67xodtde?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfbiwug211r0y42fihg0y5m"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":0,""left"":153,""height"":93,""width"":113},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfbiwug211r0y42fihg0y5m?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",richard@ai-camp.org,Rotten Detection,1596507807000,1596507937000,6.3,image15(2).jpeg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbj01z000c3h5svcuabou1
ckdfbiz0c00163h5sg4wubfki,ckdevkwmukw3i0aowhauo2ilx,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2Fc4f6c99c-d042-75c5-94ff-d6eb5a0672c4-image6(4).jpeg?Expires=1598394638221&KeyName=labelbox-assets-key-1&Signature=gdarhCCNq-U16hyjpZmmoUqni0g,{},achintya_s@outlook.com,Rotten Detection,1596507808000,1596507808000,1.02,image6(4).jpeg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbiz0c00163h5sg4wubfki
ckdfbizyy00173h5scmmx9hwn,ckdevkwmvkw720aowbxdc75e5,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F33c959f8-ca9d-76c1-4518-0cf8bf729e6e-image11(1).jpeg?Expires=1598394638221&KeyName=labelbox-assets-key-1&Signature=2ZcYH2Zh16sZiYAvKNBzwuZl09E,{},achintya_s@outlook.com,Rotten Detection,1596507809000,1596507809000,0.937,image11(1).jpeg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbizyy00173h5scmmx9hwn
ckdfbj10x00183h5sdd3b2xum,ckdevkwmxkwam0aowei0c8p4x,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2Fbfb55ef8-9ae5-e586-0469-f8fb74fe8fbe-image15(5).jpeg?Expires=1598394638222&KeyName=labelbox-assets-key-1&Signature=e-IBqsSDQavkOCryKKfjWnxMllk,{},achintya_s@outlook.com,Rotten Detection,1596507810000,1596507810000,0.925,image15(5).jpeg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbj10x00183h5sdd3b2xum
ckdfbj28o00193h5shumme9fs,ckdevkwmykwe60aow78yhdo7x,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2Fcd6954d8-5ce7-ca0d-4983-1c44ded2a353-image20(1).jpeg?Expires=1598394638222&KeyName=labelbox-assets-key-1&Signature=XArL7F3veVqS-pQmsheDx_aCxig,{},achintya_s@outlook.com,Rotten Detection,1596507812000,1596507812000,1.281,image20(1).jpeg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbj28o00193h5shumme9fs
ckdfbj3i0001a3h5sr0votk2n,ckdevkwn0kwhq0aow2v8tfzs8,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2Fbbfe05ab-63fd-7f6a-9885-bb0ed0e7d26b-images1(1).jpg?Expires=1598394638222&KeyName=labelbox-assets-key-1&Signature=-j-2SeiUjO49qTUD3-jBJKXh-Sg,{},achintya_s@outlook.com,Rotten Detection,1596507814000,1596507814000,1.338,images1(1).jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbj3i0001a3h5sr0votk2n
ckdfbj97u001b3h5sklees5e4,ckdevkwn1kwla0aow0cvk1s4r,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F31af46f9-d583-9ec1-0e37-602ac948e866-images9(1).jpg?Expires=1598394638222&KeyName=labelbox-assets-key-1&Signature=y_36pz_CEe65Z_7WscizInw4my8,"{""objects"":[{""featureId"":""ckdfbj9j5028n0y2p8k6oa4io"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":93,""left"":40,""height"":44,""width"":138},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfbj9j5028n0y2p8k6oa4io?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",achintya_s@outlook.com,Rotten Detection,1596507821000,1596508138000,2.678,images9(1).jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbj97u001b3h5sklees5e4
ckdfbjdme000j3h5s724fr0z8,ckdevkwmvkw620aow38vw4vj8,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F66389af1-91ee-f15e-4d59-936f87c9908a-image10.jpeg?Expires=1598394638222&KeyName=labelbox-assets-key-1&Signature=O2iq0Rgpoj-YMoqeoCtE-JqWrGk,"{""objects"":[{""featureId"":""ckdfbiw3201nv0y6r3qgoazqe"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":72,""left"":24,""height"":99,""width"":91},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfbiw3201nv0y6r3qgoazqe?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfbj0g2212f0y4278cp83kr"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":9,""left"":194,""height"":148,""width"":78},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfbj0g2212f0y4278cp83kr?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""},{""featureId"":""ckdfbjcnk21390y423cbidl18"",""schemaId"":""ckdaol02i0o3d0y8a8tys6dr3"",""title"":""edible"",""value"":""edible"",""color"":""#FF8000"",""bbox"":{""top"":71,""left"":118,""height"":108,""width"":89},""instanceURI"":""https://api.labelbox.com/masks/feature/ckdfbjcnk21390y423cbidl18?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazhrdHo4bjNycmFzMDc5OWUwdDMyNWZlIiwib3JnYW5pemF0aW9uSWQiOiJjanhyN3A3cmpiaXprMDczOGh3Ym9mdGUzIiwiaWF0IjoxNTk3MTg1MDM3LCJleHAiOjE1OTk3NzcwMzd9.snNzQWrjBbtIqCduppdvUoAZnFzBM6p1zFRHCyhpjSY""}],""classifications"":[]}",kyra.sunil@gmail.com,Rotten Detection,1596507825000,1596508138000,36.442,image10.jpeg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbjdme000j3h5s724fr0z8
ckdfbjf4x001c3h5svnfymud6,ckdevkwn3kwou0aow2iw5at3v,https://storage.labelbox.com/cjxr7p7rjbizk0738hwbofte3%2F72ee434d-a5d8-d7bb-6995-d615068195e8-images32.jpg?Expires=1598394638222&KeyName=labelbox-assets-key-1&Signature=lMKdS-jTZr-mN7Vm4-hU-FFnm1A,{},achintya_s@outlook.com,Rotten Detection,1596507829000,1596507831000,7.355,images32.jpg,-1,-1,,,Fresh,[],https://editor.labelbox.com?project=ckdaobmxx9h4s0797yi0l3ea3&label=ckdfbjf4x001c3h5svnfymud6
